"project","run","auc"
"cocomacia_Pacific","run_35",1
"cocomacia_Pacific","run_36",1
"cocomacia_Pacific","run_37",1
"cocomacia_Pacific","run_38",1
"cocomacia_Pacific","run_39",0.5
"cocomacia_Pacific","run_40",1
"cocomacia_Pacific","run_41",1
"cocomacia_Pacific","run_42",1
"cocomacia_Pacific","run_43",0.8
"cocomacia_Pacific","run_44",1
"cocomacia_Pacific","run_45",0.625
"cocomacia_Pacific","run_46",0.5
"cocomacia_Pacific","run_47",1
"cocomacia_Pacific","run_48",1
"cocomacia_Pacific","run_49",0.833333333333333
"cocomacia_Pacific","run_50",1
"cocoman-pacifi_Pacific","run_1",0.818181818181818
"cocoman-pacifi_Pacific","run_2",0.665680473372781
"cocoman-pacifi_Pacific","run_3",0.964285714285714
"cocoman-pacifi_Pacific","run_4",0.909090909090909
"cocoman-pacifi_Pacific","run_5",0.8125
"cocoman-pacifi_Pacific","run_6",0.928571428571429
"cocoman-pacifi_Pacific","run_7",0.9
"cocoman-pacifi_Pacific","run_8",1
"cocoman-pacifi_Pacific","run_9",0.777777777777778
"cocoman-pacifi_Pacific","run_10",0.857142857142857
"cocoman-pacifi_Pacific","run_11",0.916666666666667
"cocoman-pacifi_Pacific","run_12",0.958333333333333
"cocoman-pacifi_Pacific","run_13",0.909090909090909
"cocoman-pacifi_Pacific","run_14",0.8
"cocoman-pacifi_Pacific","run_15",0.875
"cocoman-pacifi_Pacific","run_16",0.882352941176471
"cocoman-pacifi_Pacific","run_17",1
"cocoman-pacifi_Pacific","run_18",0.84765625
"cocoman-pacifi_Pacific","run_19",0.888888888888889
"cocoman-pacifi_Pacific","run_20",0.8
"cocoman-pacifi_Pacific","run_21",0.875
"cocoman-pacifi_Pacific","run_22",0.863636363636364
"cocoman-pacifi_Pacific","run_23",0.95
"cocoman-pacifi_Pacific","run_24",0.8
"cocoman-pacifi_Pacific","run_25",1
"cocoman-pacifi_Pacific","run_26",0.882142857142857
"cocoman-pacifi_Pacific","run_27",0.9
"cocoman-pacifi_Pacific","run_28",0.8125
"cocoman-pacifi_Pacific","run_29",0.857142857142857
"cocoman-pacifi_Pacific","run_30",0.9
"cocoman-pacifi_Pacific","run_31",0.826923076923077
"cocoman-pacifi_Pacific","run_32",0.9375
"cocoman-pacifi_Pacific","run_33",1
"cocoman-pacifi_Pacific","run_34",1
"cocoman-pacifi_Pacific","run_35",0.857142857142857
"cocoman-pacifi_Pacific","run_36",0.878472222222222
"cocoman-pacifi_Pacific","run_37",0.886363636363636
"cocoman-pacifi_Pacific","run_38",1
"cocoman-pacifi_Pacific","run_39",1
"cocoman-pacifi_Pacific","run_40",0.9
"cocoman-pacifi_Pacific","run_41",0.9375
"cocoman-pacifi_Pacific","run_42",0.846153846153846
"cocoman-pacifi_Pacific","run_43",1
"cocoman-pacifi_Pacific","run_44",0.894230769230769
"cocoman-pacifi_Pacific","run_45",0.85
"cocoman-pacifi_Pacific","run_46",0.8
"cocoman-pacifi_Pacific","run_47",0.857142857142857
"cocoman-pacifi_Pacific","run_48",0.777777777777778
"cocoman-pacifi_Pacific","run_49",0.923076923076923
"cocoman-pacifi_Pacific","run_50",0.769230769230769
"cocoman_Andean","run_1",0.972222222222222
"cocoman_Andean","run_2",1
"cocoman_Andean","run_3",0.961538461538462
"cocoman_Andean","run_4",0.881481481481482
"cocoman_Andean","run_5",0.98
"cocoman_Andean","run_6",0.916666666666667
"cocoman_Andean","run_7",0.976190476190476
"cocoman_Andean","run_8",0.868421052631579
"cocoman_Andean","run_9",0.954545454545455
"cocoman_Andean","run_10",0.933333333333333
"cocoman_Andean","run_11",0.916666666666667
"cocoman_Andean","run_12",0.966666666666667
"cocoman_Andean","run_13",1
"cocoman_Andean","run_14",0.889285714285714
"cocoman_Andean","run_15",0.970588235294118
"cocoman_Andean","run_16",1
"cocoman_Andean","run_17",0.970588235294118
"cocoman_Andean","run_18",0.978260869565217
"cocoman_Andean","run_19",1
"cocoman_Andean","run_20",0.8828125
"cocoman_Andean","run_21",0.894736842105263
"cocoman_Andean","run_22",1
"cocoman_Andean","run_23",1
"cocoman_Andean","run_24",0.970588235294118
"cocoman_Andean","run_25",0.868421052631579
"cocoman_Andean","run_26",0.972222222222222
"cocoman_Andean","run_27",1
"cocoman_Andean","run_28",0.96875
"cocoman_Andean","run_29",0.940217391304348
"cocoman_Andean","run_30",1
"cocoman_Andean","run_31",1
"cocoman_Andean","run_32",1
"cocoman_Andean","run_33",1
"cocoman_Andean","run_34",0.944444444444444
"cocoman_Andean","run_35",0.956709956709957
"cocoman_Andean","run_36",0.975961538461538
"cocoman_Andean","run_37",1
"cocoman_Andean","run_38",0.975
"cocoman_Andean","run_39",0.972426470588235
"cocoman_Andean","run_40",0.961538461538462
"cocoman_Andean","run_41",0.885416666666667
"cocoman_Andean","run_42",1
"cocoman_Andean","run_43",1
"cocoman_Andean","run_44",0.952380952380952
"cocoman_Andean","run_45",0.944444444444444
"cocoman_Andean","run_46",0.970588235294118
"cocoman_Andean","run_47",1
"cocoman_Andean","run_48",0.90625
"cocoman_Andean","run_49",1
"cocoman_Andean","run_50",0.94
"concosta_Pacific","run_1",1
"concosta_Pacific","run_2",1
"concosta_Pacific","run_3",1
"concosta_Pacific","run_4",0.964285714285714
"concosta_Pacific","run_5",1
"concosta_Pacific","run_6",1
"concosta_Pacific","run_7",1
"concosta_Pacific","run_8",1
"concosta_Pacific","run_9",1
"concosta_Pacific","run_10",1
"concosta_Pacific","run_11",0.973684210526316
"concosta_Pacific","run_12",1
"concosta_Pacific","run_13",1
"concosta_Pacific","run_14",1
"concosta_Pacific","run_15",1
"concosta_Pacific","run_16",1
"concosta_Pacific","run_17",0.898190045248869
"concosta_Pacific","run_18",1
"concosta_Pacific","run_19",1
"concosta_Pacific","run_20",1
"concosta_Pacific","run_21",0.96875
"concosta_Pacific","run_22",1
"concosta_Pacific","run_23",1
"concosta_Pacific","run_24",1
"concosta_Pacific","run_25",1
"concosta_Pacific","run_26",1
"concosta_Pacific","run_27",0.958333333333333
"concosta_Pacific","run_28",1
"concosta_Pacific","run_29",1
"concosta_Pacific","run_30",0.970588235294118
"concosta_Pacific","run_31",0.972222222222222
"concosta_Pacific","run_32",1
"concosta_Pacific","run_33",0.973684210526316
"concosta_Pacific","run_34",1
"concosta_Pacific","run_35",0.96875
"concosta_Pacific","run_36",1
"concosta_Pacific","run_37",0.976190476190476
"concosta_Pacific","run_38",1
"concosta_Pacific","run_39",1
"concosta_Pacific","run_40",1
"concosta_Pacific","run_41",1
"concosta_Pacific","run_42",1
"concosta_Pacific","run_43",1
"concosta_Pacific","run_44",0.928571428571429
"concosta_Pacific","run_45",1
"concosta_Pacific","run_46",1
"concosta_Pacific","run_47",1
"concosta_Pacific","run_48",1
"concosta_Pacific","run_49",0.954545454545455
"concosta_Pacific","run_50",0.96875
"corpochivor_Andean","run_1",1
"corpochivor_Andean","run_2",0.5
"corpochivor_Andean","run_3",1
"corpochivor_Andean","run_4",1
"corpochivor_Andean","run_5",1
"crima-pred-putumay_Amazon","run_1",0.8
"crima-pred-putumay_Amazon","run_2",1
"crima-pred-putumay_Amazon","run_3",0.666666666666667
"crima-pred-putumay_Amazon","run_4",1
"crima-pred-putumay_Amazon","run_5",0.5
"crima-pred-putumay_Amazon","run_6",0.75
"crima-pred-putumay_Amazon","run_7",0.5
"crima-pred-putumay_Amazon","run_8",1
"crima-pred-putumay_Amazon","run_9",0.666666666666667
"crima-pred-putumay_Amazon","run_10",0.642857142857143
"crima-pred-putumay_Amazon","run_11",0.875
"crima-pred-putumay_Amazon","run_12",1
"crima-pred-putumay_Amazon","run_13",0.6
"crima-pred-putumay_Amazon","run_14",0.566666666666667
"crima-pred-putumay_Amazon","run_15",0.666666666666667
"crima-pred-putumay_Amazon","run_16",0.75
"crima-pred-putumay_Amazon","run_17",1
"crima-pred-putumay_Amazon","run_18",0.5
"crima-pred-putumay_Amazon","run_19",0.833333333333333
"crima-pred-putumay_Amazon","run_20",1
"crima-pred-putumay_Amazon","run_21",1
"crima-pred-putumay_Amazon","run_22",0.625
"crima-pred-putumay_Amazon","run_23",0.625
"crima-pred-putumay_Amazon","run_24",0.525
"crima-pred-putumay_Amazon","run_25",0.625
"crima-pred-putumay_Amazon","run_26",0.833333333333333
"crima-pred-putumay_Amazon","run_27",1
"crima-pred-putumay_Amazon","run_28",0.9
"crima-pred-putumay_Amazon","run_29",0.714285714285714
"crima-pred-putumay_Amazon","run_30",0.5
"crima-pred-putumay_Amazon","run_31",1
"crima-pred-putumay_Amazon","run_32",1
"crima-pred-putumay_Amazon","run_33",0.75
"crima-pred-putumay_Amazon","run_34",0.5
"crima-pred-putumay_Amazon","run_35",0.708333333333333
"crima-pred-putumay_Amazon","run_36",0.5
"crima-pred-putumay_Amazon","run_37",0.6
"crima-pred-putumay_Amazon","run_38",0.75
"crima-pred-putumay_Amazon","run_39",0.7
"crima-pred-putumay_Amazon","run_40",0.7
"crima-pred-putumay_Amazon","run_41",0.875
"crima-pred-putumay_Amazon","run_42",1
"crima-pred-putumay_Amazon","run_43",0.457142857142857
"crima-pred-putumay_Amazon","run_44",1
"crima-pred-putumay_Amazon","run_45",0.5
"crima-pred-putumay_Amazon","run_46",0.625
"crima-pred-putumay_Amazon","run_47",0.7
"crima-pred-putumay_Amazon","run_48",0.857142857142857
"crima-pred-putumay_Amazon","run_49",0.65
"crima-pred-putumay_Amazon","run_50",0.5
"dabucury_Amazon","run_1",0.925629290617849
"dabucury_Amazon","run_2",0.977272727272727
"dabucury_Amazon","run_3",0.923611111111111
"dabucury_Amazon","run_4",1
"dabucury_Amazon","run_5",1
"dabucury_Amazon","run_6",0.957427536231884
"dabucury_Amazon","run_7",0.976190476190476
"dabucury_Amazon","run_8",0.958333333333333
"dabucury_Amazon","run_9",0.948611111111111
"dabucury_Amazon","run_10",0.977272727272727
"dabucury_Amazon","run_11",0.98
"dabucury_Amazon","run_12",0.958041958041958
"dabucury_Amazon","run_13",0.981481481481481
"dabucury_Amazon","run_14",0.977272727272727
"dabucury_Amazon","run_15",0.978260869565217
"dabucury_Amazon","run_16",0.970588235294118
"dabucury_Amazon","run_17",1
"dabucury_Amazon","run_18",1
"dabucury_Amazon","run_19",0.975
"dabucury_Amazon","run_20",0.927272727272727
"dabucury_Amazon","run_21",0.977272727272727
"dabucury_Amazon","run_22",1
"dabucury_Amazon","run_23",0.98
"dabucury_Amazon","run_24",0.975
"dabucury_Amazon","run_25",0.952380952380952
"dabucury_Amazon","run_26",0.979166666666667
"dabucury_Amazon","run_27",0.903198653198653
"dabucury_Amazon","run_28",0.975877192982456
"dabucury_Amazon","run_29",1
"dabucury_Amazon","run_30",0.973684210526316
"dabucury_Amazon","run_31",0.976190476190476
"dabucury_Amazon","run_32",0.925
"dabucury_Amazon","run_33",1
"dabucury_Amazon","run_34",0.978260869565217
"dabucury_Amazon","run_35",0.976190476190476
"dabucury_Amazon","run_36",0.979166666666667
"dabucury_Amazon","run_37",0.952546296296296
"dabucury_Amazon","run_38",0.914529914529915
"dabucury_Amazon","run_39",0.980769230769231
"dabucury_Amazon","run_40",0.978260869565217
"dabucury_Amazon","run_41",0.977272727272727
"dabucury_Amazon","run_42",0.96875
"dabucury_Amazon","run_43",0.979166666666667
"dabucury_Amazon","run_44",0.983870967741935
"dabucury_Amazon","run_45",1
"dabucury_Amazon","run_46",0.976190476190476
"dabucury_Amazon","run_47",0.976190476190476
"dabucury_Amazon","run_48",1
"dabucury_Amazon","run_49",1
"dabucury_Amazon","run_50",0.974696356275304
"delfines_Pacific","run_1",0.714285714285714
"delfines_Pacific","run_2",1
"delfines_Pacific","run_3",0.954545454545455
"delfines_Pacific","run_4",0.928571428571429
"delfines_Pacific","run_5",1
"delfines_Pacific","run_6",0.857142857142857
"delfines_Pacific","run_7",0.95
"delfines_Pacific","run_8",0.916666666666667
"delfines_Pacific","run_9",0.736363636363636
"delfines_Pacific","run_10",0.9
"delfines_Pacific","run_11",0.944444444444444
"delfines_Pacific","run_12",0.8125
"delfines_Pacific","run_13",0.954545454545455
"delfines_Pacific","run_14",1
"delfines_Pacific","run_15",1
"delfines_Pacific","run_16",0.966666666666667
"delfines_Pacific","run_17",0.909090909090909
"delfines_Pacific","run_18",0.916666666666667
"delfines_Pacific","run_19",1
"delfines_Pacific","run_20",0.866071428571428
"delfines_Pacific","run_21",1
"delfines_Pacific","run_22",1
"delfines_Pacific","run_23",0.857142857142857
"delfines_Pacific","run_24",1
"delfines_Pacific","run_25",0.9
"delfines_Pacific","run_26",1
"delfines_Pacific","run_27",0.78125
"delfines_Pacific","run_28",0.964285714285714
"delfines_Pacific","run_29",0.653846153846154
"delfines_Pacific","run_30",0.909090909090909
"delfines_Pacific","run_31",0.9375
"delfines_Pacific","run_32",0.85
"delfines_Pacific","run_33",0.9
"delfines_Pacific","run_34",0.8125
"delfines_Pacific","run_35",0.866666666666667
"delfines_Pacific","run_36",1
"delfines_Pacific","run_37",0.944444444444444
"delfines_Pacific","run_38",1
"delfines_Pacific","run_39",0.784090909090909
"delfines_Pacific","run_40",0.928571428571429
"delfines_Pacific","run_41",0.889880952380952
"delfines_Pacific","run_42",0.734567901234568
"delfines_Pacific","run_43",0.8125
"delfines_Pacific","run_44",0.818181818181818
"delfines_Pacific","run_45",0.875
"delfines_Pacific","run_46",0.916666666666667
"delfines_Pacific","run_47",0.958333333333333
"delfines_Pacific","run_48",0.764705882352941
"delfines_Pacific","run_49",0.785714285714286
"delfines_Pacific","run_50",0.75
"el-tigre_Orinoco","run_1",1
"el-tigre_Orinoco","run_2",0.958333333333333
"el-tigre_Orinoco","run_3",0.958333333333333
"el-tigre_Orinoco","run_4",0.9
"el-tigre_Orinoco","run_5",0.961538461538462
"el-tigre_Orinoco","run_6",1
"el-tigre_Orinoco","run_7",0.875
"el-tigre_Orinoco","run_8",1
"el-tigre_Orinoco","run_9",0.9
"el-tigre_Orinoco","run_10",1
"el-tigre_Orinoco","run_11",0.923076923076923
"el-tigre_Orinoco","run_12",0.961538461538462
"el-tigre_Orinoco","run_13",1
"el-tigre_Orinoco","run_14",1
"el-tigre_Orinoco","run_15",1
"el-tigre_Orinoco","run_16",1
"el-tigre_Orinoco","run_17",1
"el-tigre_Orinoco","run_18",0.892857142857143
"el-tigre_Orinoco","run_19",0.947368421052632
"el-tigre_Orinoco","run_20",1
"el-tigre_Orinoco","run_21",1
"el-tigre_Orinoco","run_22",1
"el-tigre_Orinoco","run_23",0.833333333333333
"el-tigre_Orinoco","run_24",0.928571428571429
"el-tigre_Orinoco","run_25",0.9
"el-tigre_Orinoco","run_26",1
"el-tigre_Orinoco","run_27",1
"el-tigre_Orinoco","run_28",0.933333333333333
"el-tigre_Orinoco","run_29",0.9
"el-tigre_Orinoco","run_30",0.857142857142857
"el-tigre_Orinoco","run_31",0.947368421052632
"el-tigre_Orinoco","run_32",0.923076923076923
"el-tigre_Orinoco","run_33",1
"el-tigre_Orinoco","run_34",0.933333333333333
"el-tigre_Orinoco","run_35",0.9375
"el-tigre_Orinoco","run_36",0.884615384615385
"el-tigre_Orinoco","run_37",1
"el-tigre_Orinoco","run_38",0.928571428571429
"el-tigre_Orinoco","run_39",1
"el-tigre_Orinoco","run_40",0.892857142857143
"el-tigre_Orinoco","run_41",1
"el-tigre_Orinoco","run_42",0.933333333333333
"el-tigre_Orinoco","run_43",1
"el-tigre_Orinoco","run_44",0.9
"el-tigre_Orinoco","run_45",1
"el-tigre_Orinoco","run_46",0.9375
"el-tigre_Orinoco","run_47",0.961538461538462
"el-tigre_Orinoco","run_48",0.909090909090909
"el-tigre_Orinoco","run_49",1
"el-tigre_Orinoco","run_50",1
"galilea_Andean","run_1",0.8125
"galilea_Andean","run_2",1
"galilea_Andean","run_3",0.916666666666667
"galilea_Andean","run_4",0.9
"galilea_Andean","run_5",1
"galilea_Andean","run_6",1
"galilea_Andean","run_7",0.944444444444444
"galilea_Andean","run_8",0.9375
"galilea_Andean","run_9",0.95
"galilea_Andean","run_10",0.916666666666667
"galilea_Andean","run_11",0.888888888888889
"galilea_Andean","run_12",1
"galilea_Andean","run_13",1
"galilea_Andean","run_14",0.95
"galilea_Andean","run_15",1
"galilea_Andean","run_16",1
"galilea_Andean","run_17",0.954545454545455
"galilea_Andean","run_18",0.888888888888889
"galilea_Andean","run_19",0.9375
"galilea_Andean","run_20",1
"galilea_Andean","run_21",0.96875
"galilea_Andean","run_22",1
"galilea_Andean","run_23",1
"galilea_Andean","run_24",0.827272727272727
"galilea_Andean","run_25",0.888888888888889
"galilea_Andean","run_26",1
"galilea_Andean","run_27",0.944444444444444
"galilea_Andean","run_28",0.9375
"galilea_Andean","run_29",0.9375
"galilea_Andean","run_30",0.875
"galilea_Andean","run_31",1
"galilea_Andean","run_32",0.833333333333333
"galilea_Andean","run_33",0.954545454545455
"galilea_Andean","run_34",0.916666666666667
"galilea_Andean","run_35",1
"galilea_Andean","run_36",1
"galilea_Andean","run_37",0.747474747474747
"galilea_Andean","run_38",1
"galilea_Andean","run_39",0.863636363636364
"galilea_Andean","run_40",0.785714285714286
"galilea_Andean","run_41",0.966666666666667
"galilea_Andean","run_42",0.871212121212121
"galilea_Andean","run_43",1
"galilea_Andean","run_44",0.75
"galilea_Andean","run_45",0.961538461538462
"galilea_Andean","run_46",1
"galilea_Andean","run_47",1
"galilea_Andean","run_48",0.944444444444444
"galilea_Andean","run_49",0.9
"galilea_Andean","run_50",0.818181818181818
"guacharos_Andean","run_1",0.95822994210091
"guacharos_Andean","run_2",0.9125
"guacharos_Andean","run_3",0.973684210526316
"guacharos_Andean","run_4",0.954545454545455
"guacharos_Andean","run_5",0.946428571428571
"guacharos_Andean","run_6",0.85
"guacharos_Andean","run_7",0.96551724137931
"guacharos_Andean","run_8",0.929330065359477
"guacharos_Andean","run_9",0.941176470588235
"guacharos_Andean","run_10",0.962962962962963
"guacharos_Andean","run_11",0.878700657894737
"guacharos_Andean","run_12",0.982758620689655
"guacharos_Andean","run_13",0.940692640692641
"guacharos_Andean","run_14",0.984375
"guacharos_Andean","run_15",0.947398190045249
"guacharos_Andean","run_16",0.972222222222222
"guacharos_Andean","run_17",0.943284936479129
"guacharos_Andean","run_18",0.921052631578947
"guacharos_Andean","run_19",0.894144144144144
"guacharos_Andean","run_20",0.888888888888889
"guacharos_Andean","run_21",0.967741935483871
"guacharos_Andean","run_22",0.936979166666667
"guacharos_Andean","run_23",0.901075268817204
"guacharos_Andean","run_24",0.908602150537634
"guacharos_Andean","run_25",0.931034482758621
"guacharos_Andean","run_26",0.964285714285714
"guacharos_Andean","run_27",0.972222222222222
"guacharos_Andean","run_28",1
"guacharos_Andean","run_29",0.931165540540541
"guacharos_Andean","run_30",0.961481481481481
"guacharos_Andean","run_31",0.914285714285714
"guacharos_Andean","run_32",0.888888888888889
"guacharos_Andean","run_33",0.936461794019934
"guacharos_Andean","run_34",0.967857142857143
"guacharos_Andean","run_35",0.903225806451613
"guacharos_Andean","run_36",0.96273106738223
"guacharos_Andean","run_37",0.975
"guacharos_Andean","run_38",0.928571428571429
"guacharos_Andean","run_39",0.935294117647059
"guacharos_Andean","run_40",0.923076923076923
"guacharos_Andean","run_41",0.983333333333333
"guacharos_Andean","run_42",0.93890977443609
"guacharos_Andean","run_43",0.880324543610548
"guacharos_Andean","run_44",0.926470588235294
"guacharos_Andean","run_45",0.961484593837535
"guacharos_Andean","run_46",0.96875
"guacharos_Andean","run_47",0.953125
"guacharos_Andean","run_48",0.909090909090909
"guacharos_Andean","run_49",0.93844696969697
"guacharos_Andean","run_50",0.943181818181818
"kaliawiri_Amazon","run_1",1
"kaliawiri_Amazon","run_2",0.75
"kaliawiri_Amazon","run_3",1
"kaliawiri_Amazon","run_4",1
"kaliawiri_Amazon","run_5",0.75
"kaliawiri_Amazon","run_6",1
"kaliawiri_Amazon","run_7",1
"kaliawiri_Amazon","run_8",0.75
"kaliawiri_Amazon","run_9",0.666666666666667
"kaliawiri_Amazon","run_10",0.625
"kaliawiri_Amazon","run_11",0.5
"kaliawiri_Amazon","run_12",1
"kaliawiri_Amazon","run_13",0.5
"kaliawiri_Amazon","run_14",1
"kaliawiri_Amazon","run_15",0.5
"kaliawiri_Amazon","run_16",1
"kaliawiri_Amazon","run_17",0.75
"kaliawiri_Amazon","run_18",1
"kaliawiri_Amazon","run_19",0.833333333333333
"kaliawiri_Amazon","run_20",1
"kaliawiri_Amazon","run_21",0.875
"kaliawiri_Amazon","run_22",0.5
"kaliawiri_Amazon","run_23",1
"kaliawiri_Amazon","run_24",1
"kaliawiri_Amazon","run_25",1
"kaliawiri_Amazon","run_26",0.666666666666667
"kaliawiri_Amazon","run_27",1
"kaliawiri_Amazon","run_28",0.75
"kaliawiri_Amazon","run_29",1
"kaliawiri_Amazon","run_30",0.5
"kaliawiri_Amazon","run_31",0.666666666666667
"kaliawiri_Amazon","run_32",1
"kaliawiri_Amazon","run_33",0.666666666666667
"kaliawiri_Amazon","run_34",0.666666666666667
"kaliawiri_Amazon","run_35",0.666666666666667
"kaliawiri_Amazon","run_36",1
"kaliawiri_Amazon","run_37",1
"kaliawiri_Amazon","run_38",1
"kaliawiri_Amazon","run_39",0.666666666666667
"kaliawiri_Amazon","run_40",1
"kaliawiri_Amazon","run_41",0.333333333333333
"kaliawiri_Amazon","run_42",0.833333333333333
"kaliawiri_Amazon","run_43",0.75
"kaliawiri_Amazon","run_44",0.5
"kaliawiri_Amazon","run_45",1
"kaliawiri_Amazon","run_46",0.5
"kaliawiri_Amazon","run_47",1
"kaliawiri_Amazon","run_48",0.833333333333333
"kaliawiri_Amazon","run_49",0.6
"kaliawiri_Amazon","run_50",1
"magnolios_Andean","run_1",1
"magnolios_Andean","run_2",0.875
"magnolios_Andean","run_3",0.666666666666667
"magnolios_Andean","run_4",1
"magnolios_Andean","run_5",0.833333333333333
"magnolios_Andean","run_6",0.75
"magnolios_Andean","run_7",0.75
"magnolios_Andean","run_8",1
"magnolios_Andean","run_9",0.555555555555555
"magnolios_Andean","run_10",0.75
"magnolios_Andean","run_11",0.625
"magnolios_Andean","run_12",0.75
"magnolios_Andean","run_13",1
"magnolios_Andean","run_14",0.9
"magnolios_Andean","run_15",1
"magnolios_Andean","run_16",0.666666666666667
"magnolios_Andean","run_17",1
"magnolios_Andean","run_18",0.833333333333333
"magnolios_Andean","run_19",0.5
"magnolios_Andean","run_20",0.75
"magnolios_Andean","run_21",1
"magnolios_Andean","run_22",0.666666666666667
"magnolios_Andean","run_23",1
"magnolios_Andean","run_24",0.75
"magnolios_Andean","run_25",1
"magnolios_Andean","run_26",1
"magnolios_Andean","run_27",1
"magnolios_Andean","run_28",0.666666666666667
"magnolios_Andean","run_29",0.75
"magnolios_Andean","run_30",0.6
"magnolios_Andean","run_31",0.6
"magnolios_Andean","run_32",0.5
"magnolios_Andean","run_33",0.75
"magnolios_Andean","run_34",0.666666666666667
"magnolios_Andean","run_35",0.75
"magnolios_Andean","run_36",0.666666666666667
"magnolios_Andean","run_37",0.666666666666667
"magnolios_Andean","run_38",1
"magnolios_Andean","run_39",1
"magnolios_Andean","run_40",0.875
"magnolios_Andean","run_41",1
"magnolios_Andean","run_42",1
"magnolios_Andean","run_43",1
"magnolios_Andean","run_44",1
"magnolios_Andean","run_45",0.75
"magnolios_Andean","run_46",1
"magnolios_Andean","run_47",1
"magnolios_Andean","run_48",1
"magnolios_Andean","run_49",1
"magnolios_Andean","run_50",1
"monocha_Amazon","run_1",1
"monocha_Amazon","run_2",1
"monocha_Amazon","run_3",0.833333333333333
"monocha_Amazon","run_4",0.75
"monocha_Amazon","run_5",1
"monocha_Amazon","run_6",1
"monocha_Amazon","run_7",1
"monocha_Amazon","run_8",1
"monocha_Amazon","run_9",1
"monocha_Amazon","run_10",1
"monocha_Amazon","run_11",1
"monocha_Amazon","run_12",1
"monocha_Amazon","run_13",1
"monocha_Amazon","run_14",1
"monocha_Amazon","run_15",1
"monocha_Amazon","run_16",1
"monocha_Amazon","run_17",0.9
"monocha_Amazon","run_18",1
"monocha_Amazon","run_19",1
"monocha_Amazon","run_20",1
"monocha_Amazon","run_21",0.916666666666667
"monocha_Amazon","run_22",1
"monocha_Amazon","run_23",1
"monocha_Amazon","run_24",1
"monocha_Amazon","run_25",0.875
"monocha_Amazon","run_26",1
"monocha_Amazon","run_27",1
"monocha_Amazon","run_28",1
"monocha_Amazon","run_29",0.75
"monocha_Amazon","run_30",1
"monocha_Amazon","run_31",1
"monocha_Amazon","run_32",1
"monocha_Amazon","run_33",0.733333333333333
"monocha_Amazon","run_34",1
"monocha_Amazon","run_35",1
"monocha_Amazon","run_36",1
"monocha_Amazon","run_37",1
"monocha_Amazon","run_38",1
