"project","run","auc"
"monocha_Amazon","run_39",1
"monocha_Amazon","run_40",1
"monocha_Amazon","run_41",0.875
"monocha_Amazon","run_42",1
"monocha_Amazon","run_43",1
"monocha_Amazon","run_44",1
"monocha_Amazon","run_45",1
"monocha_Amazon","run_46",1
"monocha_Amazon","run_47",1
"monocha_Amazon","run_48",1
"monocha_Amazon","run_49",1
"monocha_Amazon","run_50",0.875
"mutata_Andean","run_1",1
"mutata_Andean","run_2",0.9375
"mutata_Andean","run_3",0.87799043062201
"mutata_Andean","run_4",0.887218045112782
"mutata_Andean","run_5",0.9375
"mutata_Andean","run_6",0.966666666666667
"mutata_Andean","run_7",0.966666666666667
"mutata_Andean","run_8",0.887878787878788
"mutata_Andean","run_9",0.9
"mutata_Andean","run_10",1
"mutata_Andean","run_11",0.857142857142857
"mutata_Andean","run_12",0.88974358974359
"mutata_Andean","run_13",0.888888888888889
"mutata_Andean","run_14",0.9
"mutata_Andean","run_15",0.966666666666667
"mutata_Andean","run_16",0.892857142857143
"mutata_Andean","run_17",1
"mutata_Andean","run_18",0.95
"mutata_Andean","run_19",1
"mutata_Andean","run_20",0.84375
"mutata_Andean","run_21",0.923076923076923
"mutata_Andean","run_22",0.928571428571429
"mutata_Andean","run_23",0.966666666666667
"mutata_Andean","run_24",0.928571428571429
"mutata_Andean","run_25",0.863636363636364
"mutata_Andean","run_26",0.970588235294118
"mutata_Andean","run_27",0.961538461538462
"mutata_Andean","run_28",1
"mutata_Andean","run_29",0.927083333333333
"mutata_Andean","run_30",0.923076923076923
"mutata_Andean","run_31",0.95
"mutata_Andean","run_32",0.958333333333333
"mutata_Andean","run_33",1
"mutata_Andean","run_34",0.861111111111111
"mutata_Andean","run_35",0.916666666666667
"mutata_Andean","run_36",1
"mutata_Andean","run_37",1
"mutata_Andean","run_38",1
"mutata_Andean","run_39",1
"mutata_Andean","run_40",1
"mutata_Andean","run_41",0.888888888888889
"mutata_Andean","run_42",0.964285714285714
"mutata_Andean","run_43",1
"mutata_Andean","run_44",1
"mutata_Andean","run_45",0.970588235294118
"mutata_Andean","run_46",0.90625
"mutata_Andean","run_47",0.9375
"mutata_Andean","run_48",0.933333333333333
"mutata_Andean","run_49",0.966666666666667
"mutata_Andean","run_50",0.95
"naya_Pacific","run_1",0.98
"naya_Pacific","run_2",0.980769230769231
"naya_Pacific","run_3",0.979166666666667
"naya_Pacific","run_4",1
"naya_Pacific","run_5",1
"naya_Pacific","run_6",1
"naya_Pacific","run_7",0.976190476190476
"naya_Pacific","run_8",1
"naya_Pacific","run_9",1
"naya_Pacific","run_10",1
"naya_Pacific","run_11",0.973684210526316
"naya_Pacific","run_12",0.982371794871795
"naya_Pacific","run_13",0.964285714285714
"naya_Pacific","run_14",1
"naya_Pacific","run_15",1
"naya_Pacific","run_16",1
"naya_Pacific","run_17",0.978940217391304
"naya_Pacific","run_18",1
"naya_Pacific","run_19",1
"naya_Pacific","run_20",0.981481481481481
"naya_Pacific","run_21",1
"naya_Pacific","run_22",1
"naya_Pacific","run_23",0.975
"naya_Pacific","run_24",1
"naya_Pacific","run_25",1
"naya_Pacific","run_26",1
"naya_Pacific","run_27",1
"naya_Pacific","run_28",0.976190476190476
"naya_Pacific","run_29",1
"naya_Pacific","run_30",1
"naya_Pacific","run_31",1
"naya_Pacific","run_32",1
"naya_Pacific","run_33",0.941176470588235
"naya_Pacific","run_34",1
"naya_Pacific","run_35",1
"naya_Pacific","run_36",1
"naya_Pacific","run_37",1
"naya_Pacific","run_38",1
"naya_Pacific","run_39",0.979166666666667
"naya_Pacific","run_40",1
"naya_Pacific","run_41",1
"naya_Pacific","run_42",0.977272727272727
"naya_Pacific","run_43",0.983870967741935
"naya_Pacific","run_44",1
"naya_Pacific","run_45",0.980769230769231
"naya_Pacific","run_46",1
"naya_Pacific","run_47",1
"naya_Pacific","run_48",0.973684210526316
"naya_Pacific","run_49",0.930434782608696
"naya_Pacific","run_50",1
"otun_Andean","run_1",0.833333333333333
"otun_Andean","run_2",0.791666666666667
"otun_Andean","run_3",0.916666666666667
"otun_Andean","run_4",1
"otun_Andean","run_5",0.833333333333333
"otun_Andean","run_6",0.75
"otun_Andean","run_7",1
"otun_Andean","run_8",1
"otun_Andean","run_9",0.666666666666667
"otun_Andean","run_10",1
"otun_Andean","run_11",1
"otun_Andean","run_12",1
"otun_Andean","run_13",0.5
"otun_Andean","run_14",1
"otun_Andean","run_15",1
"otun_Andean","run_16",1
"otun_Andean","run_17",1
"otun_Andean","run_18",1
"otun_Andean","run_19",1
"otun_Andean","run_20",1
"otun_Andean","run_21",1
"otun_Andean","run_22",0.666666666666667
"otun_Andean","run_23",1
"otun_Andean","run_24",1
"otun_Andean","run_25",1
"otun_Andean","run_26",1
"otun_Andean","run_27",1
"otun_Andean","run_28",0.75
"otun_Andean","run_29",1
"otun_Andean","run_30",1
"otun_Andean","run_31",1
"otun_Andean","run_32",1
"otun_Andean","run_33",1
"otun_Andean","run_34",1
"otun_Andean","run_35",0.75
"otun_Andean","run_36",1
"otun_Andean","run_37",1
"otun_Andean","run_38",1
"otun_Andean","run_39",1
"otun_Andean","run_40",1
"otun_Andean","run_41",1
"otun_Andean","run_42",0.8
"otun_Andean","run_43",1
"otun_Andean","run_44",1
"otun_Andean","run_45",1
"otun_Andean","run_46",1
"otun_Andean","run_47",1
"otun_Andean","run_48",1
"otun_Andean","run_49",1
"otun_Andean","run_50",1
"palameku_Orinoco","run_1",0.91
"palameku_Orinoco","run_2",0.87
"palameku_Orinoco","run_3",0.947144075021313
"palameku_Orinoco","run_4",0.913461538461539
"palameku_Orinoco","run_5",0.927083333333333
"palameku_Orinoco","run_6",0.975609756097561
"palameku_Orinoco","run_7",0.833333333333333
"palameku_Orinoco","run_8",0.956140350877193
"palameku_Orinoco","run_9",0.923913043478261
"palameku_Orinoco","run_10",0.925816993464052
"palameku_Orinoco","run_11",0.930232558139535
"palameku_Orinoco","run_12",0.941176470588235
"palameku_Orinoco","run_13",0.92156862745098
"palameku_Orinoco","run_14",0.866346153846154
"palameku_Orinoco","run_15",0.936684969114619
"palameku_Orinoco","run_16",0.896271929824561
"palameku_Orinoco","run_17",0.941176470588235
"palameku_Orinoco","run_18",0.955555555555556
"palameku_Orinoco","run_19",0.948979591836735
"palameku_Orinoco","run_20",0.938775510204082
"palameku_Orinoco","run_21",0.885384615384615
"palameku_Orinoco","run_22",0.950617283950617
"palameku_Orinoco","run_23",0.914046121593291
"palameku_Orinoco","run_24",0.9
"palameku_Orinoco","run_25",0.923076923076923
"palameku_Orinoco","run_26",0.96875
"palameku_Orinoco","run_27",0.924396135265701
"palameku_Orinoco","run_28",0.916666666666667
"palameku_Orinoco","run_29",0.947916666666667
"palameku_Orinoco","run_30",0.872727272727273
"palameku_Orinoco","run_31",0.939897698209719
"palameku_Orinoco","run_32",0.863636363636364
"palameku_Orinoco","run_33",0.878048780487805
"palameku_Orinoco","run_34",0.958604651162791
"palameku_Orinoco","run_35",0.92156862745098
"palameku_Orinoco","run_36",0.951726844583987
"palameku_Orinoco","run_37",0.90625
"palameku_Orinoco","run_38",0.943181818181818
"palameku_Orinoco","run_39",0.925768321513002
"palameku_Orinoco","run_40",0.878048780487805
"palameku_Orinoco","run_41",0.927272727272727
"palameku_Orinoco","run_42",0.925
"palameku_Orinoco","run_43",0.95
"palameku_Orinoco","run_44",0.876748251748252
"palameku_Orinoco","run_45",0.979166666666667
"palameku_Orinoco","run_46",0.941860465116279
"palameku_Orinoco","run_47",0.902173913043478
"palameku_Orinoco","run_48",0.956521739130435
"palameku_Orinoco","run_49",0.977272727272727
"palameku_Orinoco","run_50",0.925
"pari-rgyrn_Amazon","run_1",1
"pari-rgyrn_Amazon","run_2",1
"pari-rgyrn_Amazon","run_3",0.952380952380952
"pari-rgyrn_Amazon","run_4",0.933284457478006
"pari-rgyrn_Amazon","run_5",0.973484848484849
"pari-rgyrn_Amazon","run_6",0.925295857988166
"pari-rgyrn_Amazon","run_7",0.977272727272727
"pari-rgyrn_Amazon","run_8",0.911764705882353
"pari-rgyrn_Amazon","run_9",0.98
"pari-rgyrn_Amazon","run_10",0.975925925925926
"pari-rgyrn_Amazon","run_11",0.958260869565217
"pari-rgyrn_Amazon","run_12",1
"pari-rgyrn_Amazon","run_13",0.976315789473684
"pari-rgyrn_Amazon","run_14",0.9232
"pari-rgyrn_Amazon","run_15",0.898989898989899
"pari-rgyrn_Amazon","run_16",0.939285714285714
"pari-rgyrn_Amazon","run_17",0.92
"pari-rgyrn_Amazon","run_18",0.921875
"pari-rgyrn_Amazon","run_19",0.977142857142857
"pari-rgyrn_Amazon","run_20",0.961538461538462
"pari-rgyrn_Amazon","run_21",0.961428571428571
"pari-rgyrn_Amazon","run_22",0.979166666666667
"pari-rgyrn_Amazon","run_23",1
"pari-rgyrn_Amazon","run_24",0.958498023715415
"pari-rgyrn_Amazon","run_25",0.962962962962963
"pari-rgyrn_Amazon","run_26",0.845679012345679
"pari-rgyrn_Amazon","run_27",0.973684210526316
"pari-rgyrn_Amazon","run_28",0.981481481481481
"pari-rgyrn_Amazon","run_29",0.958333333333333
"pari-rgyrn_Amazon","run_30",0.956521739130435
"pari-rgyrn_Amazon","run_31",0.935483870967742
"pari-rgyrn_Amazon","run_32",1
"pari-rgyrn_Amazon","run_33",0.981481481481481
"pari-rgyrn_Amazon","run_34",0.958333333333333
"pari-rgyrn_Amazon","run_35",0.979895104895105
"pari-rgyrn_Amazon","run_36",0.944444444444444
"pari-rgyrn_Amazon","run_37",0.96551724137931
"pari-rgyrn_Amazon","run_38",0.978962131837307
"pari-rgyrn_Amazon","run_39",0.954166666666667
"pari-rgyrn_Amazon","run_40",0.895186335403727
"pari-rgyrn_Amazon","run_41",0.981481481481481
"pari-rgyrn_Amazon","run_42",0.915879017013232
"pari-rgyrn_Amazon","run_43",0.941919191919192
"pari-rgyrn_Amazon","run_44",0.958260869565217
"pari-rgyrn_Amazon","run_45",0.958553791887125
"pari-rgyrn_Amazon","run_46",0.980769230769231
"pari-rgyrn_Amazon","run_47",0.94
"pari-rgyrn_Amazon","run_48",0.976190476190476
"pari-rgyrn_Amazon","run_49",1
"pari-rgyrn_Amazon","run_50",0.974206349206349
"pari-vp1_Amazon","run_1",0.875
"pari-vp1_Amazon","run_2",0.63265306122449
"pari-vp1_Amazon","run_3",0.75
"pari-vp1_Amazon","run_4",0.844444444444444
"pari-vp1_Amazon","run_5",0.7
"pari-vp1_Amazon","run_6",0.428571428571429
"pari-vp1_Amazon","run_7",0.857142857142857
"pari-vp1_Amazon","run_8",0.8
"pari-vp1_Amazon","run_9",1
"pari-vp1_Amazon","run_10",0.75
"pari-vp1_Amazon","run_11",0.930555555555556
"pari-vp1_Amazon","run_12",1
"pari-vp1_Amazon","run_13",1
"pari-vp1_Amazon","run_14",1
"pari-vp1_Amazon","run_15",0.833333333333333
"pari-vp1_Amazon","run_16",1
"pari-vp1_Amazon","run_17",0.875
"pari-vp1_Amazon","run_18",1
"pari-vp1_Amazon","run_19",0.72
"pari-vp1_Amazon","run_20",1
"pari-vp1_Amazon","run_21",1
"pari-vp1_Amazon","run_22",1
"pari-vp1_Amazon","run_23",0.785714285714286
"pari-vp1_Amazon","run_24",1
"pari-vp1_Amazon","run_25",0.6
"pari-vp1_Amazon","run_26",0.875
"pari-vp1_Amazon","run_27",0.666666666666667
"pari-vp1_Amazon","run_28",0.9
"pari-vp1_Amazon","run_29",1
"pari-vp1_Amazon","run_30",0.791666666666667
"pari-vp1_Amazon","run_31",0.892857142857143
"pari-vp1_Amazon","run_32",1
"pari-vp1_Amazon","run_33",0.635416666666667
"pari-vp1_Amazon","run_34",0.696428571428571
"pari-vp1_Amazon","run_35",0.8
"pari-vp1_Amazon","run_36",0.9
"pari-vp1_Amazon","run_37",0.725
"pari-vp1_Amazon","run_38",0.8125
"pari-vp1_Amazon","run_39",0.828571428571429
"pari-vp1_Amazon","run_40",0.866666666666667
"pari-vp1_Amazon","run_41",0.95
"pari-vp1_Amazon","run_42",0.954545454545455
"pari-vp1_Amazon","run_43",0.65625
"pari-vp1_Amazon","run_44",0.897727272727273
"pari-vp1_Amazon","run_45",0.8
"pari-vp1_Amazon","run_46",0.875
"pari-vp1_Amazon","run_47",1
"pari-vp1_Amazon","run_48",1
"pari-vp1_Amazon","run_49",1
"pari-vp1_Amazon","run_50",0.7
"peliwaisi_Amazon","run_1",0.9
"peliwaisi_Amazon","run_2",0.666666666666667
"peliwaisi_Amazon","run_3",0.75
"peliwaisi_Amazon","run_4",0.75
"peliwaisi_Amazon","run_5",0.733333333333333
"peliwaisi_Amazon","run_6",0.5
"peliwaisi_Amazon","run_7",0.6
"peliwaisi_Amazon","run_8",1
"peliwaisi_Amazon","run_9",0.75
"peliwaisi_Amazon","run_10",1
"peliwaisi_Amazon","run_11",1
"peliwaisi_Amazon","run_12",0.5
"peliwaisi_Amazon","run_13",1
"peliwaisi_Amazon","run_14",1
"peliwaisi_Amazon","run_15",0.666666666666667
"peliwaisi_Amazon","run_16",0.6
"peliwaisi_Amazon","run_17",0.666666666666667
"peliwaisi_Amazon","run_18",1
"peliwaisi_Amazon","run_19",1
"peliwaisi_Amazon","run_20",0.75
"peliwaisi_Amazon","run_21",0.5
"peliwaisi_Amazon","run_22",0.583333333333333
"peliwaisi_Amazon","run_23",1
"peliwaisi_Amazon","run_24",0.5
"peliwaisi_Amazon","run_25",1
"peliwaisi_Amazon","run_26",1
"peliwaisi_Amazon","run_27",0.625
"peliwaisi_Amazon","run_28",1
"peliwaisi_Amazon","run_29",0.75
"peliwaisi_Amazon","run_30",0.666666666666667
"peliwaisi_Amazon","run_31",0.75
"peliwaisi_Amazon","run_32",0.666666666666667
"peliwaisi_Amazon","run_33",0.75
"peliwaisi_Amazon","run_34",1
"peliwaisi_Amazon","run_35",0.875
"peliwaisi_Amazon","run_36",1
"peliwaisi_Amazon","run_37",1
"peliwaisi_Amazon","run_38",0.5
"peliwaisi_Amazon","run_39",0.75
"peliwaisi_Amazon","run_40",0.6
"peliwaisi_Amazon","run_41",0.666666666666667
"peliwaisi_Amazon","run_42",0.916666666666667
"peliwaisi_Amazon","run_43",0.555555555555555
"peliwaisi_Amazon","run_44",0.666666666666667
"peliwaisi_Amazon","run_45",0.75
"peliwaisi_Amazon","run_46",1
"peliwaisi_Amazon","run_47",0.8
"peliwaisi_Amazon","run_48",0.875
"peliwaisi_Amazon","run_49",0.875
"peliwaisi_Amazon","run_50",1
"predio-putumayo_Amazon","run_1",0.85
"predio-putumayo_Amazon","run_2",0.692307692307692
"predio-putumayo_Amazon","run_3",0.966666666666667
"predio-putumayo_Amazon","run_4",0.875
"predio-putumayo_Amazon","run_5",0.7
"predio-putumayo_Amazon","run_6",0.625
"predio-putumayo_Amazon","run_7",0.85
"predio-putumayo_Amazon","run_8",0.75
"predio-putumayo_Amazon","run_9",1
"predio-putumayo_Amazon","run_10",1
"predio-putumayo_Amazon","run_11",0.85
"predio-putumayo_Amazon","run_12",0.625
"predio-putumayo_Amazon","run_13",0.785714285714286
"predio-putumayo_Amazon","run_14",0.6
"predio-putumayo_Amazon","run_15",0.825
"predio-putumayo_Amazon","run_16",1
"predio-putumayo_Amazon","run_17",0.95
"predio-putumayo_Amazon","run_18",0.9375
"predio-putumayo_Amazon","run_19",0.666666666666667
"predio-putumayo_Amazon","run_20",0.7
"predio-putumayo_Amazon","run_21",0.857142857142857
"predio-putumayo_Amazon","run_22",0.642857142857143
"predio-putumayo_Amazon","run_23",0.875
"predio-putumayo_Amazon","run_24",0.870629370629371
"predio-putumayo_Amazon","run_25",0.714285714285714
"predio-putumayo_Amazon","run_26",0.75
"predio-putumayo_Amazon","run_27",0.534375
"predio-putumayo_Amazon","run_28",0.9
"predio-putumayo_Amazon","run_29",0.870833333333333
"predio-putumayo_Amazon","run_30",0.826388888888889
"predio-putumayo_Amazon","run_31",0.75
"predio-putumayo_Amazon","run_32",0.884615384615385
"predio-putumayo_Amazon","run_33",0.6
"predio-putumayo_Amazon","run_34",0.821428571428571
"predio-putumayo_Amazon","run_35",0.6
"predio-putumayo_Amazon","run_36",0.807692307692308
"predio-putumayo_Amazon","run_37",0.576923076923077
"predio-putumayo_Amazon","run_38",0.833333333333333
"predio-putumayo_Amazon","run_39",0.9375
"predio-putumayo_Amazon","run_40",0.8
"predio-putumayo_Amazon","run_41",0.692307692307692
"predio-putumayo_Amazon","run_42",0.5
"predio-putumayo_Amazon","run_43",0.6875
"predio-putumayo_Amazon","run_44",0.928571428571429
"predio-putumayo_Amazon","run_45",0.666666666666667
"predio-putumayo_Amazon","run_46",0.625
"predio-putumayo_Amazon","run_47",0.703125
"predio-putumayo_Amazon","run_48",0.572727272727273
"predio-putumayo_Amazon","run_49",0.863636363636364
"predio-putumayo_Amazon","run_50",0.821428571428571
"siviru_Pacific","run_1",1
"siviru_Pacific","run_2",0.888888888888889
"siviru_Pacific","run_3",1
"siviru_Pacific","run_4",1
"siviru_Pacific","run_5",0.5
"siviru_Pacific","run_6",0.875
"siviru_Pacific","run_7",0.888888888888889
"siviru_Pacific","run_8",1
"siviru_Pacific","run_9",1
"siviru_Pacific","run_10",0.7
"siviru_Pacific","run_11",1
"siviru_Pacific","run_12",1
"siviru_Pacific","run_13",1
"siviru_Pacific","run_14",0.888888888888889
"siviru_Pacific","run_15",1
"siviru_Pacific","run_16",1
"siviru_Pacific","run_17",1
"siviru_Pacific","run_18",1
"siviru_Pacific","run_19",1
"siviru_Pacific","run_20",0.714285714285714
"siviru_Pacific","run_21",0.873015873015873
"siviru_Pacific","run_22",0.814285714285714
"siviru_Pacific","run_23",0.928571428571429
"siviru_Pacific","run_24",1
"siviru_Pacific","run_25",0.875
"siviru_Pacific","run_26",1
"siviru_Pacific","run_27",0.666666666666667
"siviru_Pacific","run_28",1
"siviru_Pacific","run_29",1
"siviru_Pacific","run_30",1
"siviru_Pacific","run_31",1
"siviru_Pacific","run_32",0.772727272727273
"siviru_Pacific","run_33",1
"siviru_Pacific","run_34",1
"siviru_Pacific","run_35",0.909090909090909
"siviru_Pacific","run_36",0.785714285714286
"siviru_Pacific","run_37",0.961538461538462
"siviru_Pacific","run_38",0.9
"siviru_Pacific","run_39",1
"siviru_Pacific","run_40",1
"siviru_Pacific","run_41",0.857142857142857
"siviru_Pacific","run_42",1
"siviru_Pacific","run_43",1
"siviru_Pacific","run_44",1
"siviru_Pacific","run_45",0.928571428571429
"siviru_Pacific","run_46",0.928571428571429
"siviru_Pacific","run_47",1
"siviru_Pacific","run_48",0.833333333333333
"siviru_Pacific","run_49",1
"siviru_Pacific","run_50",1
"tangara_Pacific","run_1",1
"tangara_Pacific","run_2",1
"tangara_Pacific","run_3",0.5
"tangara_Pacific","run_4",0.833333333333333
"tangara_Pacific","run_5",1
"tangara_Pacific","run_6",1
"tangara_Pacific","run_7",1
"tangara_Pacific","run_8",1
"tangara_Pacific","run_9",1
"tangara_Pacific","run_10",1
"tangara_Pacific","run_11",1
"tangara_Pacific","run_12",1
"tangara_Pacific","run_13",0.5
"tangara_Pacific","run_14",0.416666666666667
"tangara_Pacific","run_15",1
"tangara_Pacific","run_16",1
"tangara_Pacific","run_17",0.666666666666667
"tangara_Pacific","run_18",0.75
"tangara_Pacific","run_19",1
"tangara_Pacific","run_20",0.5
"tangara_Pacific","run_21",0.5
"tangara_Pacific","run_22",1
"tangara_Pacific","run_23",1
"tangara_Pacific","run_24",1
"tangara_Pacific","run_25",1
"tangara_Pacific","run_26",1
"tangara_Pacific","run_27",0.666666666666667
"tangara_Pacific","run_28",1
"tangara_Pacific","run_29",0.666666666666667
"tangara_Pacific","run_30",1
"tangara_Pacific","run_31",1
"tangara_Pacific","run_32",1
"tangara_Pacific","run_33",1
"tangara_Pacific","run_34",1
"tangara_Pacific","run_35",1
"tangara_Pacific","run_36",1
"tangara_Pacific","run_37",1
"tangara_Pacific","run_38",1
"tangara_Pacific","run_39",1
"tangara_Pacific","run_40",1
"tangara_Pacific","run_41",1
"tangara_Pacific","run_42",1
"tangara_Pacific","run_43",1
"tangara_Pacific","run_44",1
"tangara_Pacific","run_45",0.333333333333333
"tangara_Pacific","run_46",1
"tangara_Pacific","run_47",0.75
"tangara_Pacific","run_48",0.833333333333333
"tangara_Pacific","run_49",0.666666666666667
"tangara_Pacific","run_50",0.875
"yaawi-iipana_Amazon","run_1",1
"yaawi-iipana_Amazon","run_2",1
"yaawi-iipana_Amazon","run_3",0.75
"yaawi-iipana_Amazon","run_4",0.75
"yaawi-iipana_Amazon","run_5",0.666666666666667
"yaawi-iipana_Amazon","run_6",1
"yaawi-iipana_Amazon","run_7",1
"yaawi-iipana_Amazon","run_8",1
"yaawi-iipana_Amazon","run_9",1
"yaawi-iipana_Amazon","run_10",1
"yaawi-iipana_Amazon","run_11",1
"yaawi-iipana_Amazon","run_12",1
"yaawi-iipana_Amazon","run_13",1
"yaawi-iipana_Amazon","run_14",1
"yaawi-iipana_Amazon","run_15",1
"yaawi-iipana_Amazon","run_16",1
"yaawi-iipana_Amazon","run_17",1
"yaawi-iipana_Amazon","run_18",1
"yaawi-iipana_Amazon","run_19",1
"yaawi-iipana_Amazon","run_20",0.5
"yaawi-iipana_Amazon","run_21",1
"yaawi-iipana_Amazon","run_22",1
"yaawi-iipana_Amazon","run_23",0.5
"yaawi-iipana_Amazon","run_24",0.666666666666667
"yaawi-iipana_Amazon","run_25",1
"yaawi-iipana_Amazon","run_26",1
"yaawi-iipana_Amazon","run_27",0.666666666666667
"yaawi-iipana_Amazon","run_28",1
"yaawi-iipana_Amazon","run_29",0.5
"yaawi-iipana_Amazon","run_30",0.625
"yaawi-iipana_Amazon","run_31",1
"yaawi-iipana_Amazon","run_32",1
"yaawi-iipana_Amazon","run_33",1
"yaawi-iipana_Amazon","run_34",1
"yaawi-iipana_Amazon","run_35",0.5
"yaawi-iipana_Amazon","run_36",0.5
"yaawi-iipana_Amazon","run_37",0.666666666666667
"yaawi-iipana_Amazon","run_38",1
"yaawi-iipana_Amazon","run_39",1
"yaawi-iipana_Amazon","run_40",1
"yaawi-iipana_Amazon","run_41",1
"yaawi-iipana_Amazon","run_42",0.75
"yaawi-iipana_Amazon","run_43",1
"yaawi-iipana_Amazon","run_44",1
"yaawi-iipana_Amazon","run_45",1
"yaawi-iipana_Amazon","run_46",1
"yaawi-iipana_Amazon","run_47",1
"yaawi-iipana_Amazon","run_48",1
"yaawi-iipana_Amazon","run_49",0.5
"yaawi-iipana_Amazon","run_50",1
"yutucu_Amazon","run_1",1
"yutucu_Amazon","run_2",1
"yutucu_Amazon","run_3",1
"yutucu_Amazon","run_4",1
"yutucu_Amazon","run_5",0.5
"yutucu_Amazon","run_6",0.6875
"yutucu_Amazon","run_7",1
"yutucu_Amazon","run_8",1
"yutucu_Amazon","run_9",0.666666666666667
"yutucu_Amazon","run_10",1
"yutucu_Amazon","run_11",1
"yutucu_Amazon","run_12",1
"yutucu_Amazon","run_13",0.5
"yutucu_Amazon","run_14",1
"yutucu_Amazon","run_15",1
"yutucu_Amazon","run_16",1
"yutucu_Amazon","run_17",1
"yutucu_Amazon","run_18",0.666666666666667
"yutucu_Amazon","run_19",1
"yutucu_Amazon","run_20",1
"yutucu_Amazon","run_21",1
"yutucu_Amazon","run_22",1
"yutucu_Amazon","run_23",1
"yutucu_Amazon","run_24",1
"yutucu_Amazon","run_25",1
"yutucu_Amazon","run_26",1
"yutucu_Amazon","run_27",1
"yutucu_Amazon","run_28",1
"yutucu_Amazon","run_29",1
"yutucu_Amazon","run_30",1
"yutucu_Amazon","run_31",1
"yutucu_Amazon","run_32",1
"yutucu_Amazon","run_33",1
"yutucu_Amazon","run_34",1
"yutucu_Amazon","run_35",1
"yutucu_Amazon","run_36",0.916666666666667
"yutucu_Amazon","run_37",1
"yutucu_Amazon","run_38",0.5
"yutucu_Amazon","run_39",1
"yutucu_Amazon","run_40",1
"yutucu_Amazon","run_41",1
"yutucu_Amazon","run_42",1
"yutucu_Amazon","run_43",1
"yutucu_Amazon","run_44",1
"yutucu_Amazon","run_45",0.5
"yutucu_Amazon","run_46",0.5
"yutucu_Amazon","run_47",1
"yutucu_Amazon","run_48",1
"yutucu_Amazon","run_49",0.75
"yutucu_Amazon","run_50",0.8
"zabalo_Amazon","run_1",1
"zabalo_Amazon","run_2",1
"zabalo_Amazon","run_3",0.833333333333333
"zabalo_Amazon","run_4",1
"zabalo_Amazon","run_5",1
"zabalo_Amazon","run_6",1
"zabalo_Amazon","run_7",1
"zabalo_Amazon","run_8",1
"zabalo_Amazon","run_9",1
"zabalo_Amazon","run_10",1
"zabalo_Amazon","run_11",1
"zabalo_Amazon","run_12",1
"zabalo_Amazon","run_13",1
"zabalo_Amazon","run_14",1
"zabalo_Amazon","run_15",0.875
"zabalo_Amazon","run_16",1
"zabalo_Amazon","run_17",0.8
"zabalo_Amazon","run_18",0.9
"zabalo_Amazon","run_19",1
"zabalo_Amazon","run_20",1
"zabalo_Amazon","run_21",1
"zabalo_Amazon","run_22",1
"zabalo_Amazon","run_23",1
"zabalo_Amazon","run_24",0.75
"zabalo_Amazon","run_25",1
"zabalo_Amazon","run_26",1
"zabalo_Amazon","run_27",1
"zabalo_Amazon","run_28",0.875
"zabalo_Amazon","run_29",1
"zabalo_Amazon","run_30",1
"zabalo_Amazon","run_31",0.9
"zabalo_Amazon","run_32",1
"zabalo_Amazon","run_33",0.875
"zabalo_Amazon","run_34",1
"zabalo_Amazon","run_35",1
"zabalo_Amazon","run_36",1
"zabalo_Amazon","run_37",0.833333333333333
"zabalo_Amazon","run_38",0.666666666666667
"zabalo_Amazon","run_39",1
"zabalo_Amazon","run_40",1
"zabalo_Amazon","run_41",1
"zabalo_Amazon","run_42",1
"zabalo_Amazon","run_43",0.833333333333333
"zabalo_Amazon","run_44",1
"zabalo_Amazon","run_45",1
"zabalo_Amazon","run_46",1
"zabalo_Amazon","run_47",1
"zabalo_Amazon","run_48",1
"zabalo_Amazon","run_49",1
"zabalo_Amazon","run_50",1
